Time (ms),Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12
7908,5.532291902,3.968472896,-16.65721122,-23.21202412,15.82349357,2.329909325,-17.23874801,-13.64546652,-26.48642889,-32.59470271,-2.705780656,-36.30542613
7910,-4.463395314,0.973191124,-14.65061285,9.793727247,-18.1717896,-19.66430064,-21.23262927,-25.63944539,-22.47898388,3.411597139,2.29922746,-21.29878807
7912,-11.45908253,-2.022090649,-22.64401447,-19.20052139,-14.16707277,-26.6585106,-20.22651052,-37.63342425,-32.47153887,-14.58210301,5.304235575,-25.29215001
7914,7.545230254,-13.01737242,-17.6374161,-19.19477002,4.837644055,5.347279442,-6.220391779,-2.627403111,-18.46409386,3.424196838,-19.69075631,-21.28551195
7916,-15.45045696,-22.01265419,-15.63081773,-15.18901866,10.84236088,-15.64693052,-7.214273035,-23.62138197,-14.45664885,-13.56950331,-5.685748195,-17.27887389
7918,12.55385582,-24.00793597,2.375780644,-7.18326729,-8.152922286,-12.64114048,-6.208154292,-44.61536084,-32.44920384,-5.563203463,-7.680740079,-38.27223583
7920,-14.44183139,-22.00321774,-21.61762098,-24.17751592,10.85179454,0.364649558,-19.20203555,-25.6093397,-13.44175884,3.443096387,-22.67573196,-20.26559777
7922,-12.43751861,-27.99849951,4.388977389,-0.171764558,-11.14348863,-7.629560403,-27.1959168,-13.60331856,-12.43431383,-9.550603763,-10.67072385,-27.25895971
7924,-13.43320583,-18.99378128,0.395575762,-6.166013193,6.861228202,-1.623770364,-14.18979806,-41.59729743,-30.42686882,-6.544303913,4.334284266,-12.25232165
7926,6.571106958,-11.98906306,-27.59782587,-17.16026183,8.865945031,-3.617980325,-22.18367932,-16.59127629,-11.41942381,-15.53800406,-7.660707619,-27.24568359
7928,-7.424580258,-23.98434483,9.408772507,-21.15451046,-1.129338139,-2.612190286,-5.177560575,-45.58525515,-1.411978798,18.46829579,-5.655699503,-19.23904553
7930,7.579732526,3.020373399,-14.58462912,-17.1487591,4.87537869,-14.60640025,-20.17144183,-26.57923401,-35.40453379,8.474595636,2.349308612,-25.23240747
7932,10.58404531,-19.97490837,-23.57803075,-27.14300773,-5.11990448,6.399389791,-14.16532309,-28.57321288,-8.39708878,-1.519104515,-15.64568327,-13.22576941
7934,-11.41164191,5.029809854,-3.571432374,-16.13725636,24.88481235,-17.59482017,-3.159204344,-33.56719174,-29.38964377,-8.512804665,-27.64067516,-34.21913136
7936,-2.407329123,-24.96547192,-21.564834,-2.131504998,-2.110470821,-13.58903013,-18.1530856,-35.5611706,-28.38219876,8.493495185,-13.63566704,-35.2124933
7938,-4.403016339,-22.96075369,-12.55823563,-8.125753632,17.89424601,-1.583240092,-22.14696686,-5.555149465,-31.37475375,4.499795034,1.369341073,-25.20585524
7940,-25.39870355,-31.95603546,-7.551637256,-25.12000227,17.89896284,8.422549947,-21.14084811,-30.54912833,-43.36730874,-4.493905116,-13.62565081,-18.19921718
7942,-6.394390771,-8.951317235,-16.54503888,-20.1142509,3.903679667,-14.57166001,-21.13472937,-26.54310719,-24.35986373,-0.487605266,-7.620642697,-8.192579118
7944,-3.390077987,1.053400992,0.461559489,-26.10849954,-6.091603503,-6.565869975,-23.12861063,-15.53708605,-35.35241872,-24.48130542,-17.61563458,-21.18594106
7946,-18.3857652,0.05811922,-19.53184214,-14.10274817,10.91311333,-15.56007994,-25.12249188,-29.53106492,-31.34497372,6.524994433,-0.610626466,-29.179303
7948,-9.381452419,-22.93716255,-11.52524377,-5.096996803,11.91783016,-20.5542899,-16.11637314,-8.525043779,-11.33752871,-11.46870572,2.394381649,-18.17266494
7950,0.622860365,-6.932444325,-7.518645392,-2.091245438,-2.077453015,-30.54849986,-40.1102544,-25.51902264,-16.3300837,14.53759413,0.399389764,-24.16602688
7952,-7.372826851,-23.9277261,-16.51204702,-6.085494072,-7.072736186,6.45729018,-12.10413565,-21.5130015,-12.32263869,8.543893982,2.404397879,-7.159388821
7954,-21.36851407,-18.92300787,-2.505448647,-1.079742706,0.931980644,-12.53691978,-15.09801691,-25.50698037,-13.31519368,0.550193832,-14.59059401,-27.15275076
7956,4.635798717,-29.91828964,-20.49885027,-18.07399134,-6.063302527,2.468870258,-27.09189817,-33.50095923,-10.30774867,0.556493682,4.41441411,-18.1461127
7958,-1.359888499,6.086428585,-24.4922519,4.931760025,-2.058585697,-8.525339703,-37.08577942,-20.49493809,-20.30030366,3.562793532,-13.58057777,-23.13947464
7960,-1.355575715,-14.90885319,-7.485653529,-39.06248861,-6.053868868,-0.519549665,-30.07966068,-22.48891696,-29.29285865,2.569093381,-12.57556966,-29.13283658
7962,-26.35126293,1.09586504,-9.479055156,-8.056737243,17.95084796,-16.51375963,-28.07354194,-42.48289582,-15.28541364,-9.424606769,-17.57056154,-34.12619852
7964,1.653049853,5.100583267,-10.47245678,6.949014123,-11.04443521,14.49203041,-8.067423192,-27.47687468,-19.27796863,-5.418306919,-32.56555343,-22.11956046
7966,-12.34263736,-7.894698505,-5.465858411,2.954765488,-3.039718379,-32.50217955,-17.06130445,-40.47085354,-49.27052362,-4.41200707,-10.56054531,-5.112922405
7968,-4.33832458,-22.88998028,-7.459260038,-5.039483146,12.96499845,-9.496389509,-31.05518571,-39.46483241,-16.26307861,7.59429278,-3.555537199,-20.10628435
7970,-9.334011796,-8.88526205,-24.45266167,-12.03373178,6.969715279,-27.49059947,-28.04906696,-26.45881127,-18.2556336,5.60059263,-14.55052908,-26.09964629
7972,-17.32969901,-14.88054382,-7.446063292,-9.027980414,5.974432109,-18.48480943,-29.04294822,-13.45279013,-29.2481886,-4.393107521,3.454479032,-24.09300823
7974,-16.32538623,-12.87582559,-7.43946492,-28.02222905,-7.020851062,0.520980607,-36.03682947,-26.446769,-41.24074359,-7.386807671,8.459487147,-14.08637017
7976,-18.32107344,-21.87110737,-18.43286655,1.983522317,-8.016134232,-24.47322935,-6.030710731,-27.44074786,-28.23329858,-16.38050782,-15.53550474,-14.07973211
7978,-18.31676066,-2.86638914,-14.42626817,-4.010726317,-18.0114174,0.532560685,-18.02459199,-11.43472672,-43.22585357,8.625792029,-19.53049662,-23.07309405
7980,7.687552124,-4.861670912,-25.4196698,10.99502505,2.993299427,-19.46164928,-27.01847324,-27.42870558,-45.21840856,-0.367908122,-0.525488507,-31.06645599
7982,-12.30813509,-26.85695268,-25.41307143,-11.99922359,-1.001983744,-1.455859237,-5.012354501,-15.42268445,-22.21096355,4.638391728,-11.52048039,-8.05981793
7984,-1.303822308,-11.85223446,-7.406473056,4.00652778,-13.99726691,-18.4500692,-26.00623576,-18.41666331,-11.20351854,9.644691578,2.484527723,-36.05317987
7986,-4.299509524,-8.84751623,-29.39987468,-16.98772085,-26.99255008,-20.44427916,-31.00011701,-11.41064217,-29.19607353,10.65099143,-12.51046416,-18.04654181
7988,8.70480326,8.157201998,-12.39327631,-24.98196949,13.01216674,-14.43848912,-22.99399827,-24.40462104,-30.18862852,-17.34270872,-13.50545605,-34.03990375
7990,-18.29088396,-26.83807977,-8.386677938,-12.97621812,-9.983116426,-12.43269908,-27.98787953,-29.3985999,-26.18118351,1.663591127,-10.50044793,-17.03326569
7992,-9.286571172,-15.83336155,-19.38007956,-9.970466757,-14.9783996,0.573090957,-30.98176078,-30.39257876,2.826261497,-2.330109024,-6.495439816,-26.02662763
7994,-5.282258388,-8.828643319,-14.37348119,-14.96471539,-7.973682767,-18.421119,-37.97564204,-50.38655762,-22.16629349,-13.32380917,-16.4904317,-29.01998957
7996,-11.2779456,-21.82392509,-18.36688282,-17.95896403,-8.968965938,-11.41532897,-29.9695233,-36.38053649,-23.15884848,-14.31750932,-22.48542359,-30.01335151
7998,-5.273632821,-7.819206864,-10.36028445,-16.95321266,-8.964249108,11.59046107,-22.96340455,-19.37451535,-23.15140348,-12.31120947,-20.48041547,-18.00671345
8000,-10.26932004,-25.81448864,-29.35368607,-4.947461294,-0.959532279,-24.40374889,-17.95728581,-15.36849421,-27.14395847,7.695090375,-32.47540736,-41.0000754
8002,-22.26500725,-26.80977041,-6.347087701,3.058290072,-3.954815449,-13.39795885,-19.95116707,-9.362473075,-13.13651346,-1.298609775,-19.47039924,-23.99343734
8004,-7.260694469,-15.80505218,-24.34048933,-8.935958562,2.04990138,-6.39216881,-31.94504832,-24.35645194,-12.12906845,-20.29230993,-1.465391125,-34.98679928
8006,-8.256381685,-21.80033395,-14.33389096,-2.930207196,-14.94538179,-7.386378771,-38.93892958,-36.3504308,-2.121623438,0.713989924,-9.460383009,-15.98016122
8008,-18.2520689,-15.79561573,-13.32729258,-14.92445583,3.059335039,-29.38058873,-35.93281084,-32.34440966,-17.11417843,-15.27971023,-26.45537489,-15.97352316
8010,-18.24775612,10.2091025,-6.32069421,-1.918704465,-9.935948132,-20.37479869,-29.92669209,-16.33838853,-30.10673342,12.72658962,-14.45036678,-41.9668851
8012,6.756556667,1.213820728,0.685904163,-1.912953099,-2.931231302,-9.369008654,-35.92057335,-31.33236739,-33.09928841,13.73288947,5.554641336,-24.96024704
8014,-4.239130549,-25.78146104,-10.30749746,-31.90720173,-18.92651447,-15.36321862,-28.91445461,-29.32634625,-5.091843401,1.739189323,-23.44035055,-36.95360898
8016,3.765182235,-22.77674282,-22.30089909,-17.90145037,4.078202357,-12.35742858,-22.90833586,-26.32032511,-31.08439839,-3.254510827,-20.43534243,-37.94697092
8018,-0.230504981,-26.77202459,-24.29430072,-16.895699,-8.917080814,-17.35163854,-39.90221712,-45.31430398,-36.07695338,6.751789023,-12.43033432,-13.94033286
8020,-6.226192197,-27.76730636,-14.28770235,8.110052364,-3.912363984,-5.345848499,-6.896098375,-10.30828284,-7.069508373,-8.241911128,-0.425326203,-16.9336948
8022,-19.22187941,-2.762588134,-13.28110397,-17.88419627,-1.907647155,-6.34005846,-27.88997963,-13.3022617,-34.06206336,-7.235611278,-0.420318088,-34.92705674
8024,-15.21756663,-14.75786991,-21.2745056,2.121555096,-2.902930325,3.665731579,-15.88386089,-31.29624057,-27.05461835,-2.229311428,-20.41530997,-27.92041868
8026,-11.21325385,-15.75315168,-10.26790723,-13.87269354,11.1017865,-5.328478382,-26.87774214,-28.29021943,-11.04717335,-8.223011579,-13.41030186,-26.91378062
8028,-15.20894106,-20.74843345,-12.26130886,-10.86694217,-8.893496666,-1.322688344,-16.8716234,-25.28419829,-14.03972834,-7.216711729,-16.40529374,-28.90714256
8030,-4.204628278,-23.74371522,-29.25471048,-12.86119081,1.111220163,-9.316898305,-16.86550466,-31.27817715,-5.032283327,-5.210411879,-12.40028563,-20.9005045
8032,4.799684506,-11.738997,-10.24811211,-17.85543944,-4.884063008,0.688891734,-12.85938591,-32.27215602,-38.02483832,-4.20411203,-22.39527751,-13.89386644
8034,-11.19600271,-7.734278769,-15.24151374,-1.849688075,-18.87934618,3.694681773,-17.85326717,-35.26613488,-29.01739331,-8.19781218,-17.3902694,-27.88722839
8036,-14.19168993,-15.72956054,-21.23491536,-3.84393671,-9.874629349,-3.299528188,-25.84714843,-14.26011374,-15.0099483,5.80848767,-20.38526128,-34.88059033
8038,-10.18737714,-12.72484231,-26.22831699,6.161814656,-1.869912519,-25.29373815,-32.84102968,-14.25409261,-26.00250329,-18.18521248,-18.38025317,-33.87395227
8040,2.816935642,6.279875914,-22.22171862,-8.832433978,7.13480431,-16.28794811,-42.83491094,-37.24807147,-26.99505828,10.82108737,-11.37524505,-26.86731421
8042,-13.17875157,-3.715405859,-2.215120246,-4.826682612,4.13952114,-2.282158072,-15.8287922,-17.24205033,-22.98761327,4.827387219,-24.37023694,-26.86067615
8044,-7.17443879,-14.71068763,-5.208521874,-6.820931247,6.144237969,-16.27636803,-21.82267345,-32.23602919,-14.98016826,-9.166312931,-18.36522882,-19.85403809
8046,-1.170126006,-24.7059694,-22.2019235,0.184820119,-6.851045201,-8.270577994,-16.81655471,-33.23000806,-27.97272325,-13.16001308,-14.3602207,-33.84740003
8048,-18.16581322,-14.70125118,-19.19532513,-14.80942852,-8.846328372,-5.264787955,-14.81043597,-15.22398692,-28.96527824,13.84628677,-22.35521259,-4.84076197
8050,-1.161500438,-11.69653295,-18.18872676,3.196322851,-9.841611542,-3.258997916,-13.80431722,-19.21796578,-11.95783323,-13.14741338,-21.35020447,-39.83412391
8052,-8.157187654,-14.69181472,-18.18212838,-23.79792578,2.163105287,-17.25320788,-13.79819848,-19.21194465,-8.950388226,-1.141113533,-18.34519636,-9.827485851
8054,-2.15287487,-18.68709649,-19.17553001,-9.792174418,-3.832177884,-10.24741784,-22.79207974,-32.20592351,-15.94294322,-18.13481368,-22.34018824,-5.820847792
8056,0.851437914,-7.682378266,-16.16893164,-9.786423052,-5.827461054,-17.2416278,-18.78596099,-37.19990237,-34.93549821,-12.12851383,-11.33518013,-24.81420973
8058,8.855750698,1.322339962,-17.16233326,-38.78067169,-2.822744225,-3.235837761,-31.77984225,-22.19388123,-34.9280532,-17.12221398,-20.33017201,-30.80757167
8060,6.860063482,13.32705819,-17.15573489,14.22507968,-1.818027395,1.769952278,-27.77372351,-48.1878601,-32.92060819,-5.115914134,-13.3251639,-29.80093361
8062,-9.135623735,-21.66822358,-21.14913652,-2.769168955,7.186689434,-18.22425768,-21.76760476,-8.181838959,-10.91316318,-9.109614284,-11.32015578,-12.79429555
8064,-2.131310951,12.33649464,-25.14253815,-31.76341759,-5.808593736,-2.218467644,-29.76148602,-19.17581782,-13.90571817,-2.103314434,-18.31514767,-21.78765749
8066,-8.126998167,-21.65878713,-27.13593977,-11.75766622,26.19612309,2.787322395,-0.755367275,-44.16979668,-18.89827316,-14.09701458,-18.31013955,-31.78101944
8068,-11.12268538,-10.6540689,-27.1293414,9.248085143,11.20083992,-24.20688757,2.250751469,-23.16377555,4.109171848,20.90928527,-16.30513144,-24.77438138
8070,-22.1183726,4.350649327,-11.12274303,-11.74616349,-7.794443248,-11.20109753,-29.74312979,-16.15775441,-28.88338314,-8.084414885,-27.30012332,-46.76774332
8072,-13.11405981,-30.64463245,-0.116144655,-38.74041213,-7.789726418,7.804692511,-31.73701104,-7.151733273,-25.87593813,12.92188496,-17.29511521,-8.761105257
8074,-19.10974703,-9.639914218,-15.10954628,-13.73466076,-20.78500959,-3.18951745,-22.7308923,-12.14571214,-22.86849312,-11.07181519,-9.290107092,-15.7544672
8076,9.894565753,-7.63519599,-19.10294791,-10.72890939,-2.78029276,-15.18372741,-10.72477356,-24.139691,-15.86104811,-4.065515336,-11.28509898,-35.74782914
8078,1.898878537,-3.630477763,-7.096349537,-13.72315803,14.22442407,-13.17793737,-37.71865481,-36.13366986,-22.85360311,9.940784514,-22.28009086,-20.74119108
8080,-13.09680868,-15.62575954,-18.08975116,-1.717406663,4.229140899,1.827852667,-7.712536071,-12.12764872,-30.8461581,11.94708436,-16.27508275,-31.73455302
8082,-18.0924959,-29.62104131,-10.08315279,-1.711655297,7.233857729,-19.16635729,-16.70641733,-28.12162759,-27.83871309,-4.046615787,-13.27007463,-28.72791496
8084,-3.088183111,-21.61632308,-18.07655442,17.29409607,29.23857456,-8.160567256,-19.70029858,-31.11560645,-15.83126808,-3.040315937,-26.26506652,-45.7212769
8086,4.916129673,-4.611604853,-18.06995605,-7.700152566,7.243291388,-13.15477722,-13.69417984,-23.10958531,-27.82382307,7.965983912,-19.2600584,-35.71463884
8088,7.920442457,-0.606886625,-13.06335767,-12.6944012,6.248008217,-14.14898718,-31.6880611,-51.10356418,-9.816378059,-6.027716238,-26.25505029,-3.708000782
8090,-0.075244759,-7.602168398,1.943240699,-3.688649834,-1.747274953,-6.143197139,-26.68194235,-16.09754304,-20.80893305,-4.021416388,-14.25004217,-36.70136272
8092,-8.070931975,-12.59745017,-21.05016093,-13.68289847,11.25744188,-0.1374071,-9.67582361,-12.0915219,-19.80148804,-0.015116538,-31.24503405,-34.69472466
8094,-5.066619192,1.407268057,-1.043562555,-5.677147102,1.262158706,-2.131617061,-18.66970487,-31.08550076,-9.794043032,-3.008816689,-0.240025939,-23.6880866
8096,-19.06230641,-21.58801372,-21.03696418,7.328604263,15.26687554,-15.12582702,-29.66358612,-13.07947963,-20.78659802,-3.002516839,-6.235017824,-23.68144854
8098,12.94200638,7.416704512,-24.03036581,18.33435563,0.271592364,-19.12003698,-50.65746738,-27.07345849,-4.779153013,-20.99621699,-30.23000971,-12.67481048
8100,-32.05368084,-5.57857726,4.976232563,8.340106995,13.27630919,-7.114246945,-19.65134864,-27.06743735,-26.771708,17.01008286,-3.225001594,-14.66817243
8102,-15.04936806,0.426140968,-13.01716906,32.34585836,11.28102602,-10.10845691,-22.64522989,-40.06141622,-20.76426299,-7.98361729,-0.219993478,-27.66153437
8104,-20.04505527,-5.569140805,-24.01057069,21.35160973,9.285742853,6.897333133,-19.63911115,-18.05539508,-14.75681799,-2.97731744,-33.21498536,-38.65489631
8106,10.95925751,-7.564422577,-26.00397232,42.35736109,-6.709540318,-9.096876828,-30.63299241,-28.04937394,-33.74937298,-10.97101759,-0.209977248,-6.648258247
8108,-7.036429704,-17.55970435,-1.997373946,31.36311246,10.29517651,-1.091086789,-22.62687366,-14.0433528,-36.74192797,9.035282259,-4.204969133,-16.64162019
8110,11.96788308,-13.55498612,11.00922443,15.36886382,8.299893341,-18.08529675,-34.62075492,-17.03733167,-7.734482958,-16.95841789,-12.19996102,-23.63498213
8112,-2.027804136,-7.550267895,-6.9841772,26.37461519,18.30461017,-3.079506712,-15.61463617,-39.03131053,-11.72703795,11.04788196,4.805047098,-11.62834407
8114,-7.023491352,0.454450333,-9.977578828,19.38036656,-2.690673,-24.07371667,-26.60851743,-40.02528939,-11.71959294,4.054181808,-10.18994479,-8.62170601
8116,-6.019178568,-0.54083144,-21.97098045,25.38611792,10.31404383,-18.06792663,-21.60239869,-25.01926825,-15.71214793,-3.939518342,0.815063328,-29.61506795
8118,-18.01486578,0.463886788,-19.96438208,17.39186929,9.318760659,-5.062136595,-36.59627994,-16.01324712,11.29529708,16.06678151,-22.17992856,-34.60842989
8120,-5.010553,4.468605015,-29.95778371,42.39762065,0.323477488,4.943653444,-15.5901612,-17.00722598,0.302742088,13.07308136,-6.174920441,-9.601791832
8122,2.993759784,-6.526676757,-0.951185337,31.40337202,16.32819432,-17.05055652,-17.58404246,-12.00120484,20.3101871,-13.92061879,-6.169912326,-21.59515377
8124,-2.001927432,-11.52195853,-16.94458696,28.40912338,8.332911147,-16.04476648,-18.57792371,-15.99518371,38.31763211,-4.914318943,-20.16490421,-11.58851571
8126,-3.997614649,-8.517240302,-13.93798859,22.41487475,5.337627977,-13.03897644,-21.57180497,-23.98916257,31.32507712,-5.908019094,-6.159896096,-8.581877653
8128,-10.99330186,-13.51252207,-18.93139022,18.42062612,3.342344806,-17.0331864,-34.56568623,-35.98314143,57.33252213,-8.901719244,-34.15488798,-21.57523959
8130,1.011010919,-9.507803847,-8.924791846,14.42637748,37.34706164,1.972603638,-13.55956748,-43.97712029,41.33996713,-20.89541939,-3.149879865,-39.56860153
8132,-7.984676297,17.49691438,-12.91819347,52.43212885,8.351778465,-2.021606323,-21.55344874,-26.97109916,53.34741214,-8.889119544,-4.14487175,-31.56196348
8134,-0.980363513,-1.498367392,-6.9115951,44.43788021,8.356495295,-2.015816284,-7.547329997,-20.96507802,49.35485715,-3.882819695,-7.139863635,-38.55532542
8136,6.023949271,5.506350836,-5.904996728,29.44363158,9.361212124,-2.010026245,-6.541211253,-24.95905688,37.36230216,-4.876519845,-8.13485552,-21.54868736
8138,-11.97173794,-10.48893094,-10.89839835,21.44938294,-3.634071046,-4.004236207,-25.53509251,-29.95303575,54.36974717,16.12978,-15.1298474,-15.5420493
8140,-23.96742516,5.515787291,6.108200018,31.45513431,1.370645783,-11.99844617,-18.52897377,-27.94701461,65.37719218,-13.86392015,-14.12483929,-9.535411238
8142,-15.96311238,-2.479494482,-19.88520161,39.46088568,9.375362612,-7.992656129,-35.52285502,-19.94099347,65.38463719,15.1423797,-18.11983117,-18.52877318
8144,-8.958799593,-9.474776254,-11.87860324,31.46663704,-7.619920558,11.01313391,-8.516736279,-18.93497233,45.3920822,-23.85132045,-1.114823059,-21.52213512
8146,-19.95448681,-20.47005803,-2.872004864,14.47238841,12.38479627,4.018923949,-12.51061754,-0.928951197,70.39952721,-5.845020597,-26.10981494,-17.51549706
8148,-15.95017403,1.534660201,-5.865406491,20.47813977,-5.610486899,-5.975286012,-34.50449879,3.07706994,60.40697222,-19.83872075,-12.10480683,-26.508859
